Date,Price,log_return,cf_return_no_event,cf_price_no_event
2024-08-01,225.7700042724609,-0.0034488837098835684,-0.0034488837098835684,197.9858913538333
2024-08-02,225.33999633789065,-0.0019064443892983563,-0.0019064443892983563,197.60880182642038
2024-08-05,222.47999572753903,-0.012773165762624666,-0.012773165762624666,195.10076373722572
2024-08-06,220.6999969482422,-0.008032891286850028,-0.008032891286850028,193.5398183580401
2024-08-07,220.5500030517578,-0.0006798590470787476,-0.0006798590470787476,193.40828327928244
2024-08-08,224.00999450683597,0.01556622880577821,0.01556622880577821,196.4424750644923
2024-08-09,224.55999755859372,0.0024522519879110324,0.0024522519879110324,196.92479265491133
2024-08-12,228.41000366210935,0.01699935451192235,0.01699935451192235,200.30100240686025
2024-08-13,228.05999755859372,-0.0015335341694870399,-0.0015335341694870399,199.99406938177955
2024-08-14,226.1999969482422,-0.008189191333500994,-0.008189191333500994,198.36296750026162
2024-08-15,226.91000366210935,0.0031339290416113642,0.0031339290416113642,198.98559809534527
2024-08-16,231.9900054931641,0.022140811735288115,0.022140811735288115,203.44043563606087
2024-08-19,231.6100006103516,-0.0016393656726291592,-0.0016393656726291592,203.10719559522866
2024-08-20,232.4600067138672,0.003663270802502215,0.003663270802502215,203.85259672414765
2024-08-21,232.1499938964844,-0.0013345079227064104,-0.0013345079227064104,203.58073525974083
2024-08-22,229.3699951171875,-0.012047289256478088,-0.012047289256478088,201.1428536728785
2024-08-23,232.0200042724609,0.011487194343258775,0.011487194343258775,203.46674265181235
2024-08-26,232.75999450683597,0.0031842629268955657,0.0031842629268955657,204.11566688166297
2024-08-27,233.38999938964844,0.0027030152296240286,0.0027030152296240286,204.66814097441429
2024-08-28,231.75,-0.007051666972008083,-0.007051666972008083,203.22996612906394
2024-08-29,232.9499969482422,0.005164620716356872,0.005164620716356872,204.282286902079
2024-08-30,231.2899932861328,-0.0071515197828322195,-0.0071515197828322195,202.82656958589945
2024-09-03,230.2899932861328,-0.00433295027353233,-0.00433295027353233,201.9496333782228
2024-09-04,230.42999267578125,0.0006077417877377091,0.0006077417877377091,202.07240391205815
2024-09-05,232.3500061035156,0.008297784905919918,0.008297784905919918,203.75613320606377
2024-09-06,230.6300048828125,-0.007430165851405642,-0.007430165851405642,202.2478018583812
2024-09-09,231.6000061035156,0.004197056104325384,0.004197056104325384,203.0984310503063
2024-09-10,232.6199951171875,0.004394427867848139,0.004394427867848139,203.99289634782758
2024-09-11,232.25,-0.0015918222264343484,-0.0015918222264343484,203.6684342329023
2024-09-12,236.3300018310547,0.01741476344611925,0.01741476344611925,207.2463355659412
2024-09-13,238.67999267578125,0.009894570827460453,0.009894570827460453,209.30712762539056
2024-09-16,238.66000366210935,-8.375168155593023e-05,-8.375168155593023e-05,209.2895985355459
2024-09-17,237.33999633789065,-0.005546263478781389,-0.005546263478781389,208.13203631854017
2024-09-18,235.50999450683597,-0.007740344731775493,-0.007740344731775493,206.52724145277375
2024-09-19,239.1699981689453,0.015421236419487408,0.015421236419487408,209.73683118430657
2024-09-20,242.2100067138672,0.012630557682531525,0.012630557682531525,212.40272474899498
2024-09-23,242.67999267578125,0.00193852671610104,0.00193852671610104,212.81487245609716
2024-09-24,246.07000732421875,0.013872405171650835,0.013872405171650835,215.78769904586625
2024-09-25,245.72999572753903,-0.0013827232563759936,-0.0013827232563759936,215.48953056570787
2024-09-26,246.97999572753903,0.005073989582052931,0.005073989582052931,216.58570082530366
2024-09-27,245.0200042724609,-0.00796748708764577,-0.00796748708764577,214.86691335160882
2024-09-30,243.05999755859372,-0.008031540905021974,-0.008031540905021974,213.14811249692937
2024-10-01,245.6100006103516,0.0104365981433154,0.0104365981433154,215.38430250270181
2024-10-02,245.66000366210935,0.000203566476664727,0.000203566476664727,215.4281519892825
2024-10-03,245.4900054931641,-0.0006922454344500081,-0.0006922454344500081,215.27907443969568
