Date,Price,log_return,ewma_vol,ewma_hs_var,ms_mu,ms_sigma,ms_evt_var,ms_state
2020-09-02,182.6199951171875,-0.013218610873058246,0.014630159024737605,-0.03481853218971992,0.008893487814393608,0.00827066314396521,-0.013612895325752916,0
2020-09-03,181.13999938964844,-0.008137254873336977,0.0145493285174459,-0.03481853218971992,0.009239394233038852,0.007926753491099727,-0.012331131373285483,0
2020-09-04,181.63999938964844,0.0027564932922231992,0.01424622327855595,-0.03481853218971992,0.0095006227996086,0.007667032882273182,-0.011363143091092752,0
2020-09-08,181.2899932861328,-0.0019287808618004912,0.013828719404070848,-0.03481853218971992,0.00960596154071435,0.007562302215438926,-0.01097280803551194,0
2020-09-09,183.0500030517578,0.009661434230238847,0.01341576249312371,-0.03481853218971992,0.009633796739830254,0.007534627696698033,-0.010869664084103762,0
2020-09-10,182.4600067138672,-0.0032283485242562797,0.013220602140549592,-0.03481853218971992,0.009672639473274087,0.007496009185288693,-0.01072573146863337,0
2020-09-11,182.4499969482422,-5.4861557792618405e-05,0.012842219268990318,-0.03481853218971992,0.009672598141463677,0.00749605027850872,-0.010725884624579076,0
2020-09-14,183.88999938964844,0.00786160327773618,0.012451000786888098,-0.03481853218971992,0.009621990633258628,0.007546365651803469,-0.010913411875433465,0
2020-09-15,183.4499969482422,-0.0023956152677241513,0.012224322628480217,-0.03481853218971992,0.009549146881928849,0.007618788908160956,-0.011183336021341762,0
2020-09-16,183.97000122070312,0.0028305733071044767,0.011866438313677792,-0.03481853218971992,0.00936184228247215,0.007805012280457863,-0.01187739739393853,0
2020-09-17,182.9600067138672,-0.005505121062685115,0.011525812139367644,-0.03481853218971992,0.008919468424207254,0.008244832508797355,-0.013516623596385538,0
2020-09-18,183.1999969482422,0.001310849171618332,0.011255757025565364,-0.03481853218971992,0.00810644019580523,0.00905316748244335,-0.016529317837751894,0
2020-09-21,179.52000427246094,-0.020291789448272826,0.01091758406326666,-0.03481853218971992,0.006155676101287012,0.010992670672918316,-0.023757917717205545,0
2020-09-22,178.64999389648438,-0.004858095828927072,0.011693905524356125,-0.03481853218971992,0.006175524763270411,0.010972936588539978,-0.023684368057344734,0
2020-09-23,174.7899932861328,-0.021843335368817322,0.011399940637248732,-0.03481853218971992,0.005901912540870784,0.011244969367792089,-0.024698244252530418,0
2020-09-24,175.44000244140625,0.0037119030895910897,0.012279617491717928,-0.03481853218971992,0.0077332097783678585,0.00942424340466083,-0.017912331477421408,0
2020-09-25,174.94000244140625,-0.0028540460781505306,0.011940199281047262,-0.03481853218971992,0.008547760293971238,0.008614394931308673,-0.014893996366863786,0
2020-09-28,176.6999969482422,0.010010290107421884,0.01159754250174694,-0.03481853218971992,0.00889332943773984,0.008270820606380149,-0.013613482193977323,0
2020-09-29,178.19000244140625,0.008397048385655496,0.011508482395047662,-0.03481853218971992,0.009187793151154661,0.007978056702609301,-0.012522340333577457,0
2020-09-30,177.1199951171875,-0.006022969047958764,0.01134588393693312,-0.03481853218971992,0.009384443129584617,0.007782541898106029,-0.011793649450672721,0
2020-10-01,178.6999969482422,0.008880963695329078,0.01109873446573508,-0.03481853218971992,0.00948712212217895,0.0076804556262236034,-0.011413170152547688,0
2020-10-02,178.5399932861328,-0.0008957769408936138,0.010978309674349106,-0.03481853218971992,0.00956509071482917,0.0076029371120030055,-0.011124255792776403,0
2020-10-05,179.41000366210938,0.004861081696310086,0.010646127525406737,-0.03481853218971992,0.009558706278768368,0.007609284693519451,-0.011147913463055029,0
2020-10-06,177.3000030517578,-0.011830479550692698,0.010390256797860275,-0.03481853218971992,0.00948527200903053,0.0076822950594816735,-0.011420025788100568,0
2020-10-07,177.22000122070312,-0.00045132478533539146,0.01048225190166284,-0.03481853218971992,0.009489367929903906,0.007678222782559943,-0.011404848261912372,0
2020-10-08,177.85000610351562,0.0035486272055745486,0.010163521549041496,-0.03481853218971992,0.009386628836310041,0.007780368808505236,-0.0117855502656322,0
2020-10-09,181.0800018310547,0.017998399966815504,0.00989216383628019,-0.03481853218971992,0.009116910317188429,0.008048530361117648,-0.012784998256441372,0
2020-10-12,180.55999755859372,-0.0028758136916344685,0.010555574599419441,-0.03481853218971992,0.009237226820691809,0.007928908391927555,-0.01233916276809873,0
2020-10-13,177.72000122070312,-0.015853834051583145,0.010258224216686526,-0.03481853218971992,0.00921950870538771,0.007946524228336516,-0.012404817639700723,0
2020-10-14,178.27000427246094,0.0030899939936110464,0.010676981665392767,-0.03481853218971992,0.009514243351499379,0.007653490955844249,-0.011312671832147408,0
2020-10-15,178.9199981689453,0.003639489400711449,0.010379351858713455,-0.03481853218971992,0.00964154249221195,0.007526926657141729,-0.010840962025823178,0
2020-10-16,178.3000030517578,-0.0034712263457632483,0.010102566074638324,-0.03481853218971992,0.00969561028612186,0.007473170972851204,-0.010640612609080388,0
2020-10-19,178.38999938964844,0.0005046193567768562,0.009831637480882746,-0.03481853218971992,0.009716549032405932,0.007452353096749926,-0.010563023617520479,0
2020-10-20,179.25,0.004809318137998378,0.009532927580962866,-0.03481853218971992,0.009707693401854362,0.007461157607637069,-0.01059583835412417,0
